"start_time","end_time","o3","flag_o3","o3std","flag_o3std","jd","day","time.dec","time","hour","min","date"
53.625,53.666667,43.2,0,0.7,0,53,2018-02-23,0.625,900.01,15,0,2018-02-23 15:00:00
53.666667,53.708333,43.4,0,0.9,0,53,2018-02-23,0.666666999999997,960.010479999995,16,0,2018-02-23 16:00:00
53.708333,53.75,42.9,0,0.8,0,53,2018-02-23,0.708333000000003,1020.00952,17,0,2018-02-23 17:00:00
53.75,53.791667,45,0,0.4,0,53,2018-02-23,0.75,1080.01,18,0,2018-02-23 18:00:00
53.791667,53.833333,45.4,0,0.3,0,53,2018-02-23,0.791666999999997,1140.01048,19,0,2018-02-23 19:00:00
53.833333,53.875,46.3,0,0.6,0,53,2018-02-23,0.833333000000003,1200.00952,20,0,2018-02-23 20:00:00
53.875,53.916667,46.4,0,0.5,0,53,2018-02-23,0.875,1260.01,21,0,2018-02-23 21:00:00
53.916667,53.958333,45.2,0,0.3,0,53,2018-02-23,0.916666999999997,1320.01048,22,0,2018-02-23 22:00:00
53.958333,54,44.6,0,0.2,0,53,2018-02-23,0.958333000000003,1380.00952,23,0,2018-02-23 23:00:00
54,54.041667,44,0,0.3,0,54,2018-02-24,0,0.01,0,0,2018-02-24 00:00:00
54.041667,54.083333,43.9,0,0.3,0,54,2018-02-24,0.0416669999999968,60.0104799999954,1,0,2018-02-24 01:00:00
54.083333,54.125,43.4,0,0.4,0,54,2018-02-24,0.0833330000000032,120.009520000005,2,0,2018-02-24 02:00:00
54.125,54.166667,43.9,0,0.3,0,54,2018-02-24,0.125,180.01,3,0,2018-02-24 03:00:00
54.166667,54.208333,44.2,0,0.4,0,54,2018-02-24,0.166666999999997,240.010479999995,4,0,2018-02-24 04:00:00
54.208333,54.25,43.5,0,1,0,54,2018-02-24,0.208333000000003,300.009520000005,5,0,2018-02-24 05:00:00
54.25,54.291667,42.3,0,1,0,54,2018-02-24,0.25,360.01,6,0,2018-02-24 06:00:00
54.291667,54.333333,39.4,0,2.4,0,54,2018-02-24,0.291666999999997,420.010479999995,7,0,2018-02-24 07:00:00
54.333333,54.375,41.1,0,3.3,0,54,2018-02-24,0.333333000000003,480.009520000005,8,0,2018-02-24 08:00:00
54.375,54.416667,35.8,0,12.1,0,54,2018-02-24,0.375,540.01,9,0,2018-02-24 09:00:00
54.416667,54.458333,25.9,0,4,0,54,2018-02-24,0.416666999999997,600.010479999995,10,0,2018-02-24 10:00:00
54.458333,54.5,35.5,0,5.1,0,54,2018-02-24,0.458333000000003,660.009520000005,11,0,2018-02-24 11:00:00
54.5,54.541667,40.8,0,3.2,0,54,2018-02-24,0.5,720.01,12,0,2018-02-24 12:00:00
54.541667,54.583333,38.6,0,3.5,0,54,2018-02-24,0.541666999999997,780.010479999995,13,0,2018-02-24 13:00:00
54.583333,54.625,36.5,0,3.5,0,54,2018-02-24,0.583333000000003,840.009520000005,14,0,2018-02-24 14:00:00
54.625,54.666667,39.6,0,4.8,0,54,2018-02-24,0.625,900.01,15,0,2018-02-24 15:00:00
54.666667,54.708333,42.2,0,1.2,0,54,2018-02-24,0.666666999999997,960.010479999995,16,0,2018-02-24 16:00:00
54.708333,54.75,42.8,0,0.6,0,54,2018-02-24,0.708333000000003,1020.00952,17,0,2018-02-24 17:00:00
54.75,54.791667,42.5,0,1.3,0,54,2018-02-24,0.75,1080.01,18,0,2018-02-24 18:00:00
54.791667,54.833333,40.4,0,2,0,54,2018-02-24,0.791666999999997,1140.01048,19,0,2018-02-24 19:00:00
54.833333,54.875,37.3,0,3.2,0,54,2018-02-24,0.833333000000003,1200.00952,20,0,2018-02-24 20:00:00
54.875,54.916667,37.4,0,3.3,0,54,2018-02-24,0.875,1260.01,21,0,2018-02-24 21:00:00
54.916667,54.958333,38.5,0,2.9,0,54,2018-02-24,0.916666999999997,1320.01048,22,0,2018-02-24 22:00:00
54.958333,55,34.6,0,2.4,0,54,2018-02-24,0.958333000000003,1380.00952,23,0,2018-02-24 23:00:00
55,55.041667,38.8,0.39,2.2,0.39,55,2018-02-25,0,0.01,0,0,2018-02-25 00:00:00
55.041667,55.083333,34.9,0,5.1,0,55,2018-02-25,0.0416669999999968,60.0104799999954,1,0,2018-02-25 01:00:00
55.083333,55.125,34.1,0,3.6,0,55,2018-02-25,0.0833330000000032,120.009520000005,2,0,2018-02-25 02:00:00
55.125,55.166667,31,0,2.9,0,55,2018-02-25,0.125,180.01,3,0,2018-02-25 03:00:00
55.166667,55.208333,30.1,0,3.4,0,55,2018-02-25,0.166666999999997,240.010479999995,4,0,2018-02-25 04:00:00
55.208333,55.25,32.7,0,4,0,55,2018-02-25,0.208333000000003,300.009520000005,5,0,2018-02-25 05:00:00
55.25,55.291667,36.4,0,3.4,0,55,2018-02-25,0.25,360.01,6,0,2018-02-25 06:00:00
55.291667,55.333333,23.7,0,7.8,0,55,2018-02-25,0.291666999999997,420.010479999995,7,0,2018-02-25 07:00:00
55.333333,55.375,24,0,3.7,0,55,2018-02-25,0.333333000000003,480.009520000005,8,0,2018-02-25 08:00:00
55.375,55.416667,26.5,0,1.2,0,55,2018-02-25,0.375,540.01,9,0,2018-02-25 09:00:00
55.416667,55.458333,25.8,0,0.7,0,55,2018-02-25,0.416666999999997,600.010479999995,10,0,2018-02-25 10:00:00
55.458333,55.5,25.5,0,1.1,0,55,2018-02-25,0.458333000000003,660.009520000005,11,0,2018-02-25 11:00:00
55.5,55.541667,29,0,1.6,0,55,2018-02-25,0.5,720.01,12,0,2018-02-25 12:00:00
55.541667,55.583333,32.8,0,1.1,0,55,2018-02-25,0.541666999999997,780.010479999995,13,0,2018-02-25 13:00:00
55.583333,55.625,36.7,0,0.6,0,55,2018-02-25,0.583333000000003,840.009520000005,14,0,2018-02-25 14:00:00
55.625,55.666667,37.8,0,0.7,0,55,2018-02-25,0.625,900.01,15,0,2018-02-25 15:00:00
55.666667,55.708333,38.4,0,0.5,0,55,2018-02-25,0.666666999999997,960.010479999995,16,0,2018-02-25 16:00:00
55.708333,55.75,39.2,0,0.4,0,55,2018-02-25,0.708333000000003,1020.00952,17,0,2018-02-25 17:00:00
55.75,55.791667,38.9,0,0.5,0,55,2018-02-25,0.75,1080.01,18,0,2018-02-25 18:00:00
55.791667,55.833333,38,0,0.4,0,55,2018-02-25,0.791666999999997,1140.01048,19,0,2018-02-25 19:00:00
55.833333,55.875,37.3,0,0.7,0,55,2018-02-25,0.833333000000003,1200.00952,20,0,2018-02-25 20:00:00
55.875,55.916667,35.9,0,0.8,0,55,2018-02-25,0.875,1260.01,21,0,2018-02-25 21:00:00
55.916667,55.958333,37.7,0,0.8,0,55,2018-02-25,0.916666999999997,1320.01048,22,0,2018-02-25 22:00:00
55.958333,56,38.6,0,1.2,0,55,2018-02-25,0.958333000000003,1380.00952,23,0,2018-02-25 23:00:00
56,56.041667,39.8,0,1,0,56,2018-02-26,0,0.01,0,0,2018-02-26 00:00:00
56.041667,56.083333,41.7,0,1.1,0,56,2018-02-26,0.0416669999999968,60.0104799999954,1,0,2018-02-26 01:00:00
56.083333,56.125,44.2,0,3.7,0,56,2018-02-26,0.0833330000000032,120.009520000005,2,0,2018-02-26 02:00:00
56.125,56.166667,43.7,0,0.5,0,56,2018-02-26,0.125,180.01,3,0,2018-02-26 03:00:00
56.166667,56.208333,44.3,0,0.3,0,56,2018-02-26,0.166666999999997,240.010479999995,4,0,2018-02-26 04:00:00
56.208333,56.25,44.2,0,0.5,0,56,2018-02-26,0.208333000000003,300.009520000005,5,0,2018-02-26 05:00:00
56.25,56.291667,45.1,0,0.5,0,56,2018-02-26,0.25,360.01,6,0,2018-02-26 06:00:00
56.291667,56.333333,45.5,0,0.4,0,56,2018-02-26,0.291666999999997,420.010479999995,7,0,2018-02-26 07:00:00
56.333333,56.375,45.4,0,0.4,0,56,2018-02-26,0.333333000000003,480.009520000005,8,0,2018-02-26 08:00:00
56.375,56.416667,44.9,0,0.4,0,56,2018-02-26,0.375,540.01,9,0,2018-02-26 09:00:00
56.416667,56.458333,46,0,0.6,0,56,2018-02-26,0.416666999999997,600.010479999995,10,0,2018-02-26 10:00:00
56.458333,56.5,46.4,0,0.3,0,56,2018-02-26,0.458333000000003,660.009520000005,11,0,2018-02-26 11:00:00
56.5,56.541667,45.8,0,0.5,0,56,2018-02-26,0.5,720.01,12,0,2018-02-26 12:00:00
56.541667,56.583333,45.4,0,0.6,0,56,2018-02-26,0.541666999999997,780.010479999995,13,0,2018-02-26 13:00:00
56.583333,56.625,45,0,0.4,0,56,2018-02-26,0.583333000000003,840.009520000005,14,0,2018-02-26 14:00:00
56.625,56.666667,44.5,0,0.3,0,56,2018-02-26,0.625,900.01,15,0,2018-02-26 15:00:00
56.666667,56.708333,43.9,0,0.6,0,56,2018-02-26,0.666666999999997,960.010479999995,16,0,2018-02-26 16:00:00
56.708333,56.75,42.4,0,0.9,0,56,2018-02-26,0.708333000000003,1020.00952,17,0,2018-02-26 17:00:00
56.75,56.791667,41.7,0,0.9,0,56,2018-02-26,0.75,1080.01,18,0,2018-02-26 18:00:00
56.791667,56.833333,42.3,0,0.6,0,56,2018-02-26,0.791666999999997,1140.01048,19,0,2018-02-26 19:00:00
56.833333,56.875,42.4,0,0.4,0,56,2018-02-26,0.833333000000003,1200.00952,20,0,2018-02-26 20:00:00
56.875,56.916667,41.9,0,0.8,0,56,2018-02-26,0.875,1260.01,21,0,2018-02-26 21:00:00
56.916667,56.958333,41.1,0,0.6,0,56,2018-02-26,0.916666999999997,1320.01048,22,0,2018-02-26 22:00:00
56.958333,57,40.3,0,0.7,0,56,2018-02-26,0.958333000000003,1380.00952,23,0,2018-02-26 23:00:00
57,57.041667,39.8,0,1.2,0,57,2018-02-27,0,0.01,0,0,2018-02-27 00:00:00
57.041667,57.083333,39.9,0,2.1,0,57,2018-02-27,0.0416669999999968,60.0104799999954,1,0,2018-02-27 01:00:00
57.083333,57.125,39.8,0,1.1,0,57,2018-02-27,0.0833330000000032,120.009520000005,2,0,2018-02-27 02:00:00
57.125,57.166667,43.5,0,3.7,0,57,2018-02-27,0.125,180.01,3,0,2018-02-27 03:00:00
57.166667,57.208333,42.4,0,0.7,0,57,2018-02-27,0.166666999999997,240.010479999995,4,0,2018-02-27 04:00:00
57.208333,57.25,42.3,0,0.7,0,57,2018-02-27,0.208333000000003,300.009520000005,5,0,2018-02-27 05:00:00
57.25,57.291667,40.8,0,2,0,57,2018-02-27,0.25,360.01,6,0,2018-02-27 06:00:00
57.291667,57.333333,40.9,0,1.8,0,57,2018-02-27,0.291666999999997,420.010479999995,7,0,2018-02-27 07:00:00
57.333333,57.375,37.2,0,1.6,0,57,2018-02-27,0.333333000000003,480.009520000005,8,0,2018-02-27 08:00:00
57.375,57.416667,38.8,0,0.9,0,57,2018-02-27,0.375,540.01,9,0,2018-02-27 09:00:00
57.416667,57.458333,39.4,0,0.6,0,57,2018-02-27,0.416666999999997,600.010479999995,10,0,2018-02-27 10:00:00
57.458333,57.5,37.2,0,2.1,0,57,2018-02-27,0.458333000000003,660.009520000005,11,0,2018-02-27 11:00:00
57.5,57.541667,34.6,0,2.8,0,57,2018-02-27,0.5,720.01,12,0,2018-02-27 12:00:00
57.541667,57.583333,39.4,0,3.1,0,57,2018-02-27,0.541666999999997,780.010479999995,13,0,2018-02-27 13:00:00
57.583333,57.625,36.7,0,7.1,0,57,2018-02-27,0.583333000000003,840.009520000005,14,0,2018-02-27 14:00:00
57.625,57.666667,43,0,1.7,0,57,2018-02-27,0.625,900.01,15,0,2018-02-27 15:00:00
57.666667,57.708333,41.7,0,1.3,0,57,2018-02-27,0.666666999999997,960.010479999995,16,0,2018-02-27 16:00:00
57.708333,57.75,41.3,0,2.2,0,57,2018-02-27,0.708333000000003,1020.00952,17,0,2018-02-27 17:00:00
57.75,57.791667,43.2,0,0.7,0,57,2018-02-27,0.75,1080.01,18,0,2018-02-27 18:00:00
57.791667,57.833333,43.7,0,0.5,0,57,2018-02-27,0.791666999999997,1140.01048,19,0,2018-02-27 19:00:00
57.833333,57.875,42.8,0,0.6,0,57,2018-02-27,0.833333000000003,1200.00952,20,0,2018-02-27 20:00:00
57.875,57.916667,41.7,0,0.3,0,57,2018-02-27,0.875,1260.01,21,0,2018-02-27 21:00:00
57.916667,57.958333,41.2,0,0.3,0,57,2018-02-27,0.916666999999997,1320.01048,22,0,2018-02-27 22:00:00
57.958333,58,41.9,0,0.6,0,57,2018-02-27,0.958333000000003,1380.00952,23,0,2018-02-27 23:00:00
58,58.041667,43,0,0.4,0,58,2018-02-28,0,0.01,0,0,2018-02-28 00:00:00
58.041667,58.083333,42.9,0,0.3,0,58,2018-02-28,0.0416669999999968,60.0104799999954,1,0,2018-02-28 01:00:00
58.083333,58.125,42.7,0,0.3,0,58,2018-02-28,0.0833330000000032,120.009520000005,2,0,2018-02-28 02:00:00
58.125,58.166667,43,0,0.6,0,58,2018-02-28,0.125,180.01,3,0,2018-02-28 03:00:00
58.166667,58.208333,45.2,0,3.5,0,58,2018-02-28,0.166666999999997,240.010479999995,4,0,2018-02-28 04:00:00
58.208333,58.25,44.8,0,0.4,0,58,2018-02-28,0.208333000000003,300.009520000005,5,0,2018-02-28 05:00:00
58.25,58.291667,42.3,0,3.5,0,58,2018-02-28,0.25,360.01,6,0,2018-02-28 06:00:00
58.291667,58.333333,43.9,0,2,0,58,2018-02-28,0.291666999999997,420.010479999995,7,0,2018-02-28 07:00:00
58.333333,58.375,45.1,0,0.4,0,58,2018-02-28,0.333333000000003,480.009520000005,8,0,2018-02-28 08:00:00
58.375,58.416667,44.9,0,0.5,0,58,2018-02-28,0.375,540.01,9,0,2018-02-28 09:00:00
58.416667,58.458333,40,0,3.2,0,58,2018-02-28,0.416666999999997,600.010479999995,10,0,2018-02-28 10:00:00
58.458333,58.5,35.4,0,2.4,0,58,2018-02-28,0.458333000000003,660.009520000005,11,0,2018-02-28 11:00:00
58.5,58.541667,38.1,0,0.9,0,58,2018-02-28,0.5,720.01,12,0,2018-02-28 12:00:00
58.541667,58.583333,38.4,0,2.8,0,58,2018-02-28,0.541666999999997,780.010479999995,13,0,2018-02-28 13:00:00
58.583333,58.625,38.5,0.39,3,0.39,58,2018-02-28,0.583333000000003,840.009520000005,14,0,2018-02-28 14:00:00
58.625,58.666667,36,0,6.8,0,58,2018-02-28,0.625,900.01,15,0,2018-02-28 15:00:00
58.666667,58.708333,37.3,0,2.3,0,58,2018-02-28,0.666666999999997,960.010479999995,16,0,2018-02-28 16:00:00
58.708333,58.75,37.4,0,3.6,0,58,2018-02-28,0.708333000000003,1020.00952,17,0,2018-02-28 17:00:00
58.75,58.791667,39.3,0,0.9,0,58,2018-02-28,0.75,1080.01,18,0,2018-02-28 18:00:00
58.791667,58.833333,39.5,0,0.7,0,58,2018-02-28,0.791666999999997,1140.01048,19,0,2018-02-28 19:00:00
58.833333,58.875,40,0,0.9,0,58,2018-02-28,0.833333000000003,1200.00952,20,0,2018-02-28 20:00:00
58.875,58.916667,40.7,0,2.1,0,58,2018-02-28,0.875,1260.01,21,0,2018-02-28 21:00:00
58.916667,58.958333,41.8,0,1.6,0,58,2018-02-28,0.916666999999997,1320.01048,22,0,2018-02-28 22:00:00
58.958333,59,48,0,1.7,0,58,2018-02-28,0.958333000000003,1380.00952,23,0,2018-02-28 23:00:00
59,59.041667,48.4,0,0.9,0,59,2018-03-01,0,0.01,0,0,2018-03-01 00:00:00
59.041667,59.083333,47.6,0,0.7,0,59,2018-03-01,0.0416669999999968,60.0104799999954,1,0,2018-03-01 01:00:00
59.083333,59.125,46.7,0,0.9,0,59,2018-03-01,0.0833330000000032,120.009520000005,2,0,2018-03-01 02:00:00
59.125,59.166667,46.3,0,1.6,0,59,2018-03-01,0.125,180.01,3,0,2018-03-01 03:00:00
59.166667,59.208333,46.3,0,1.3,0,59,2018-03-01,0.166666999999997,240.010479999995,4,0,2018-03-01 04:00:00
59.208333,59.25,47.1,0,3.3,0,59,2018-03-01,0.208333000000003,300.009520000005,5,0,2018-03-01 05:00:00
59.25,59.291667,46.1,0,1.7,0,59,2018-03-01,0.25,360.01,6,0,2018-03-01 06:00:00
59.291667,59.333333,46.6,0,1.6,0,59,2018-03-01,0.291666999999997,420.010479999995,7,0,2018-03-01 07:00:00
59.333333,59.375,47.5,0,1.2,0,59,2018-03-01,0.333333000000003,480.009520000005,8,0,2018-03-01 08:00:00
59.375,59.416667,48.4,0,0.6,0,59,2018-03-01,0.375,540.01,9,0,2018-03-01 09:00:00
59.416667,59.458333,48.6,0,1.1,0,59,2018-03-01,0.416666999999997,600.010479999995,10,0,2018-03-01 10:00:00
59.458333,59.5,49.1,0,1,0,59,2018-03-01,0.458333000000003,660.009520000005,11,0,2018-03-01 11:00:00
59.5,59.541667,49.5,0,1.1,0,59,2018-03-01,0.5,720.01,12,0,2018-03-01 12:00:00
59.541667,59.583333,49.4,0,1.3,0,59,2018-03-01,0.541666999999997,780.010479999995,13,0,2018-03-01 13:00:00
59.583333,59.625,49.1,0,1.1,0,59,2018-03-01,0.583333000000003,840.009520000005,14,0,2018-03-01 14:00:00
59.625,59.666667,48.6,0,0.8,0,59,2018-03-01,0.625,900.01,15,0,2018-03-01 15:00:00
59.666667,59.708333,48.3,0,0.9,0,59,2018-03-01,0.666666999999997,960.010479999995,16,0,2018-03-01 16:00:00
59.708333,59.75,47.5,0,1.2,0,59,2018-03-01,0.708333000000003,1020.00952,17,0,2018-03-01 17:00:00
59.75,59.791667,47.7,0,1.2,0,59,2018-03-01,0.75,1080.01,18,0,2018-03-01 18:00:00
59.791667,59.833333,46,0,1.1,0,59,2018-03-01,0.791666999999997,1140.01048,19,0,2018-03-01 19:00:00
59.833333,59.875,45.5,0,1,0,59,2018-03-01,0.833333000000003,1200.00952,20,0,2018-03-01 20:00:00
59.875,59.916667,45.3,0,1,0,59,2018-03-01,0.875,1260.01,21,0,2018-03-01 21:00:00
59.916667,59.958333,46.1,0,0.6,0,59,2018-03-01,0.916666999999997,1320.01048,22,0,2018-03-01 22:00:00
59.958333,60,46.1,0,0.8,0,59,2018-03-01,0.958333000000003,1380.00952,23,0,2018-03-01 23:00:00
60,60.041667,45.2,0,1.5,0,60,2018-03-02,0,0.01,0,0,2018-03-02 00:00:00
60.041667,60.083333,44.6,0,1.8,0,60,2018-03-02,0.0416669999999968,60.0104799999954,1,0,2018-03-02 01:00:00
60.083333,60.125,44.5,0,1.2,0,60,2018-03-02,0.0833330000000032,120.009520000005,2,0,2018-03-02 02:00:00
60.125,60.166667,43.8,0,2.6,0,60,2018-03-02,0.125,180.01,3,0,2018-03-02 03:00:00
60.166667,60.208333,48.3,0,0.8,0,60,2018-03-02,0.166666999999997,240.010479999995,4,0,2018-03-02 04:00:00
60.208333,60.25,47.7,0,1.9,0,60,2018-03-02,0.208333000000003,300.009520000005,5,0,2018-03-02 05:00:00
60.25,60.291667,47,0,3.5,0,60,2018-03-02,0.25,360.01,6,0,2018-03-02 06:00:00
60.291667,60.333333,45.6,0,1.8,0,60,2018-03-02,0.291666999999997,420.010479999995,7,0,2018-03-02 07:00:00
60.333333,60.375,45.3,0,2.5,0,60,2018-03-02,0.333333000000003,480.009520000005,8,0,2018-03-02 08:00:00
60.375,60.416667,47.2,0,1.8,0,60,2018-03-02,0.375,540.01,9,0,2018-03-02 09:00:00
60.416667,60.458333,43.9,0,1.3,0,60,2018-03-02,0.416666999999997,600.010479999995,10,0,2018-03-02 10:00:00
60.458333,60.5,43.9,0,0.6,0,60,2018-03-02,0.458333000000003,660.009520000005,11,0,2018-03-02 11:00:00
60.5,60.541667,43.3,0,0.5,0,60,2018-03-02,0.5,720.01,12,0,2018-03-02 12:00:00
60.541667,60.583333,43.3,0,0.4,0,60,2018-03-02,0.541666999999997,780.010479999995,13,0,2018-03-02 13:00:00
60.583333,60.625,42.7,0,0.9,0,60,2018-03-02,0.583333000000003,840.009520000005,14,0,2018-03-02 14:00:00
60.625,60.666667,41,0,1.5,0,60,2018-03-02,0.625,900.01,15,0,2018-03-02 15:00:00
60.666667,60.708333,41.6,0,2.4,0,60,2018-03-02,0.666666999999997,960.010479999995,16,0,2018-03-02 16:00:00
60.708333,60.75,40.6,0,1,0,60,2018-03-02,0.708333000000003,1020.00952,17,0,2018-03-02 17:00:00
60.75,60.791667,43,0,1.1,0,60,2018-03-02,0.75,1080.01,18,0,2018-03-02 18:00:00
60.791667,60.833333,43.6,0,0.6,0,60,2018-03-02,0.791666999999997,1140.01048,19,0,2018-03-02 19:00:00
60.833333,60.875,43.6,0,0.5,0,60,2018-03-02,0.833333000000003,1200.00952,20,0,2018-03-02 20:00:00
60.875,60.916667,43.5,0,0.6,0,60,2018-03-02,0.875,1260.01,21,0,2018-03-02 21:00:00
60.916667,60.958333,44.2,0,1.2,0,60,2018-03-02,0.916666999999997,1320.01048,22,0,2018-03-02 22:00:00
60.958333,61,44.9,0,1.3,0,60,2018-03-02,0.958333000000003,1380.00952,23,0,2018-03-02 23:00:00
61,61.041667,43.2,0,0.4,0,61,2018-03-03,0,0.01,0,0,2018-03-03 00:00:00
61.041667,61.083333,43.5,0,0.6,0,61,2018-03-03,0.0416669999999968,60.0104799999954,1,0,2018-03-03 01:00:00
61.083333,61.125,46.4,0,1.3,0,61,2018-03-03,0.0833330000000032,120.009520000005,2,0,2018-03-03 02:00:00
61.125,61.166667,49.5,0,1.1,0,61,2018-03-03,0.125,180.01,3,0,2018-03-03 03:00:00
61.166667,61.208333,52.7,0,0.7,0,61,2018-03-03,0.166666999999997,240.010479999995,4,0,2018-03-03 04:00:00
61.208333,61.25,48.6,0,2.1,0,61,2018-03-03,0.208333000000003,300.009520000005,5,0,2018-03-03 05:00:00
61.25,61.291667,48.5,0,1.5,0,61,2018-03-03,0.25,360.01,6,0,2018-03-03 06:00:00
61.291667,61.333333,44.9,0,3.6,0,61,2018-03-03,0.291666999999997,420.010479999995,7,0,2018-03-03 07:00:00
61.333333,61.375,43.5,0,0.3,0,61,2018-03-03,0.333333000000003,480.009520000005,8,0,2018-03-03 08:00:00
61.375,61.416667,44.9,0,0.6,0,61,2018-03-03,0.375,540.01,9,0,2018-03-03 09:00:00
61.416667,61.458333,44.1,0,1.1,0,61,2018-03-03,0.416666999999997,600.010479999995,10,0,2018-03-03 10:00:00
61.458333,61.5,45.6,0,1.2,0,61,2018-03-03,0.458333000000003,660.009520000005,11,0,2018-03-03 11:00:00
61.5,61.541667,47.3,0,1.2,0,61,2018-03-03,0.5,720.01,12,0,2018-03-03 12:00:00
61.541667,61.583333,48.8,0,1.3,0,61,2018-03-03,0.541666999999997,780.010479999995,13,0,2018-03-03 13:00:00
61.583333,61.625,47,0,1.7,0,61,2018-03-03,0.583333000000003,840.009520000005,14,0,2018-03-03 14:00:00
61.625,61.666667,48.1,0,1.4,0,61,2018-03-03,0.625,900.01,15,0,2018-03-03 15:00:00
61.666667,61.708333,46.5,0,1.6,0,61,2018-03-03,0.666666999999997,960.010479999995,16,0,2018-03-03 16:00:00
61.708333,61.75,42.1,0,1.9,0,61,2018-03-03,0.708333000000003,1020.00952,17,0,2018-03-03 17:00:00
61.75,61.791667,41.4,0,2.6,0,61,2018-03-03,0.75,1080.01,18,0,2018-03-03 18:00:00
61.791667,61.833333,47.2,0,1,0,61,2018-03-03,0.791666999999997,1140.01048,19,0,2018-03-03 19:00:00
61.833333,61.875,48.4,0,0.6,0,61,2018-03-03,0.833333000000003,1200.00952,20,0,2018-03-03 20:00:00
61.875,61.916667,47.7,0,0.7,0,61,2018-03-03,0.875,1260.01,21,0,2018-03-03 21:00:00
61.916667,61.958333,46.8,0,0.3,0,61,2018-03-03,0.916666999999997,1320.01048,22,0,2018-03-03 22:00:00
61.958333,62,46.7,0,0.3,0,61,2018-03-03,0.958333000000003,1380.00952,23,0,2018-03-03 23:00:00
62,62.041667,46.5,0,0.3,0,62,2018-03-04,0,0.01,0,0,2018-03-04 00:00:00
62.041667,62.083333,47,0,0.4,0,62,2018-03-04,0.0416669999999968,60.0104799999954,1,0,2018-03-04 01:00:00
62.083333,62.125,47,0,0.5,0,62,2018-03-04,0.0833330000000032,120.009520000005,2,0,2018-03-04 02:00:00
62.125,62.166667,48,0,1,0,62,2018-03-04,0.125,180.01,3,0,2018-03-04 03:00:00
62.166667,62.208333,49,0,0.6,0,62,2018-03-04,0.166666999999997,240.010479999995,4,0,2018-03-04 04:00:00
62.208333,62.25,49,0,1.1,0,62,2018-03-04,0.208333000000003,300.009520000005,5,0,2018-03-04 05:00:00
62.25,62.291667,50,0,0.3,0,62,2018-03-04,0.25,360.01,6,0,2018-03-04 06:00:00
62.291667,62.333333,49.4,0,0.3,0,62,2018-03-04,0.291666999999997,420.010479999995,7,0,2018-03-04 07:00:00
62.333333,62.375,49.6,0,3.2,0,62,2018-03-04,0.333333000000003,480.009520000005,8,0,2018-03-04 08:00:00
62.375,62.416667,50,0,0.5,0,62,2018-03-04,0.375,540.01,9,0,2018-03-04 09:00:00
62.416667,62.458333,51,0,0.2,0,62,2018-03-04,0.416666999999997,600.010479999995,10,0,2018-03-04 10:00:00
62.458333,62.5,52.1,0,0.5,0,62,2018-03-04,0.458333000000003,660.009520000005,11,0,2018-03-04 11:00:00
62.5,62.541667,51.2,0,0.9,0,62,2018-03-04,0.5,720.01,12,0,2018-03-04 12:00:00
62.541667,62.583333,51.7,0,0.7,0,62,2018-03-04,0.541666999999997,780.010479999995,13,0,2018-03-04 13:00:00
62.583333,62.625,51.3,0,0.5,0,62,2018-03-04,0.583333000000003,840.009520000005,14,0,2018-03-04 14:00:00
62.625,62.666667,51.5,0.39,4.5,0.39,62,2018-03-04,0.625,900.01,15,0,2018-03-04 15:00:00
62.666667,62.708333,50.6,0,1.2,0,62,2018-03-04,0.666666999999997,960.010479999995,16,0,2018-03-04 16:00:00
62.708333,62.75,51.2,0,2.7,0,62,2018-03-04,0.708333000000003,1020.00952,17,0,2018-03-04 17:00:00
62.75,62.791667,54.3,0,0.3,0,62,2018-03-04,0.75,1080.01,18,0,2018-03-04 18:00:00
62.791667,62.833333,53.6,0,0.3,0,62,2018-03-04,0.791666999999997,1140.01048,19,0,2018-03-04 19:00:00
62.833333,62.875,52.6,0,0.4,0,62,2018-03-04,0.833333000000003,1200.00952,20,0,2018-03-04 20:00:00
62.875,62.916667,51.9,0,0.2,0,62,2018-03-04,0.875,1260.01,21,0,2018-03-04 21:00:00
62.916667,62.958333,51.9,0,0.3,0,62,2018-03-04,0.916666999999997,1320.01048,22,0,2018-03-04 22:00:00
62.958333,63,52,0,0.9,0,62,2018-03-04,0.958333000000003,1380.00952,23,0,2018-03-04 23:00:00
63,63.041667,52.4,0,0.7,0,63,2018-03-05,0,0.01,0,0,2018-03-05 00:00:00
63.041667,63.083333,52.1,0,0.3,0,63,2018-03-05,0.0416669999999968,60.0104799999954,1,0,2018-03-05 01:00:00
63.083333,63.125,52.6,0,0.4,0,63,2018-03-05,0.0833330000000032,120.009520000005,2,0,2018-03-05 02:00:00
63.125,63.166667,52.5,0,0.2,0,63,2018-03-05,0.125,180.01,3,0,2018-03-05 03:00:00
63.166667,63.208333,53,0,0.3,0,63,2018-03-05,0.166666999999997,240.010479999995,4,0,2018-03-05 04:00:00
63.208333,63.25,52.7,0,0.2,0,63,2018-03-05,0.208333000000003,300.009520000005,5,0,2018-03-05 05:00:00
63.25,63.291667,52.2,0,0.9,0,63,2018-03-05,0.25,360.01,6,0,2018-03-05 06:00:00
63.291667,63.333333,52,0,0.3,0,63,2018-03-05,0.291666999999997,420.010479999995,7,0,2018-03-05 07:00:00
63.333333,63.375,51.8,0,0.3,0,63,2018-03-05,0.333333000000003,480.009520000005,8,0,2018-03-05 08:00:00
